Rank,Name,Race,Class,Guild,Faction,Realm,Region,Zone,Spec,SimDPS
1430,Brotatoe,Undead,Rogue,Pirates,Horde,Mal'Ganis,US,,Outlaw,12451.20
1431,Npsy,Blood Elf,Hunter, ,,Twisting Nether,EU,,Havoc,12450.70
1432,Nobisleggos,Orc,Warlock,Eldritch,Horde,Kazzak,EU,,Affliction,12450.60
1433,Chopstïx,Pandaren,Rogue,Darude Gankstorm,Horde,Frostmourne,OC,,Outlaw,12450.50
1434,Брайникьюти,Blood Elf,Rogue,Реюнион,Horde,Свежеватель Душ,EU,RU,Outlaw,12450.50
1435,Nolexes,Nightborne,Mage,Nidhogg,Horde,Blackrock,EU,DE,Arcane,12450.50
1436,Fínally,Troll,Mage,macht DRUCK,Horde,Taerar,EU,DE,Arcane,12450.20
1437,Folgar,Blood Elf,Rogue,Salt,Horde,Kazzak,EU,,Subtlety,12449.80
1438,Morfeil,Night Elf,Hunter,FreeSoul,Alliance,Proudmoore,EU,DE,Havoc,12449.70
1439,Màèl,Blood Elf,Monk,New Leap,Horde,Ysondre,EU,FR,Windwalker,12449.30
1440,Imek,Troll,Warlock, ,,Eredar,EU,DE,Affliction,12448.90
1441,Rikae,Human,Rogue,Episteme,Alliance,Die Aldor,EU,DE,Subtlety,12448.60
1442,Námò,Blood Elf,Monk,Slow Motion,Horde,Ysondre,EU,FR,Windwalker,12447.60
1443,Liviac,Blood Elf,Rogue,Security,Horde,Tarren Mill,EU,,Subtlety,12447.30
1444,Spacelock,Nightborne,Warlock,Aesthetic,Horde,Area 52,US,,Affliction,12447.30
1445,Ixjay,Blood Elf,Rogue,HEAVËN,Horde,Twisting Nether,EU,,Subtlety,12446.90
1446,Suohrspaze,Blood Elf,Monk,NollTvåTre,Horde,Tarren Mill,EU,,Windwalker,12446.60
1447,Скрягаджон,Goblin,Rogue,Экзекьют,Horde,Свежеватель Душ,EU,RU,Outlaw,12446.50
1448,Leafa,Blood Elf,Rogue,Fire Equals Haste ..,Horde,Archimonde,US,,Outlaw,12446.30
1449,Knoxxyy,Night Elf,Rogue,SEPON KALASEURA,Alliance,Ravencrest,EU,,Outlaw,12446.10
1450,Kurriee,Blood Elf,Hunter,Death Penalty,Horde,Stormreaver,US,,Havoc,12445.20
1451,Kvi,Troll,Warlock,The Brigade,Horde,The Maelstrom,EU,,Affliction,12444.50
1452,Cheat,Nightborne,Monk,Ex Nihilum,Horde,Tichondrius,US,,Windwalker,12444.10
1453,Phesx,Blood Elf,Hunter,Naitomea,Horde,Thrall,EU,DE,Havoc,12443.80
1454,Hazeflow,Undead,Monk,Omicron,Horde,Blackmoore,EU,DE,Windwalker,12443.50
1455,Treku,Human,Monk,BraveHeart,Alliance,Silvermoon,US,,Windwalker,12443.30
1456,Trapping,Orc,Hunter,Tinder,Horde,Emerald Dream,US,,Survival,12443.20
1457,Dardeya,Human,Rogue,PWNY Express,Alliance,Arthas,EU,DE,Subtlety,12443.10
1458,Vizla,Orc,Rogue,Frog Rises,Horde,Sargeras,EU,FR,Subtlety,12442.80
1459,Cranekickz,Blood Elf,Monk,Equilibria,Horde,Nazjatar,EU,DE,Windwalker,12442.60
1460,Cya,Blood Elf,Rogue,Shattrath Island,Horde,Eredar,EU,DE,Subtlety,12442.60
1461,Yakusi,Dwarf,Rogue,Immota Fides,Alliance,Forscherliga,EU,DE,Outlaw,12442.20
1462,Ðolla,Blood Elf,Monk,Ascent,Horde,Sargeras,EU,FR,Windwalker,12441.60
1463,Nerphsknife,Orc,Rogue,Rock Lobster,Horde,Azralon,US,BR,Subtlety,12441.60
1464,Brianhunt,Orc,Hunter,Mou Tang Clan,Horde,Illidan,US,,Beast Mastery,12441.40
1465,Akaaj,Pandaren,Monk, ,,Draenor,EU,,Windwalker,12441.30
1466,Dolorio,Troll,Hunter,Known,Horde,Ragnaros,US,,Beast Mastery,12441.10
1467,Darkforge,Dwarf,Rogue,The Scholars of Li..,Alliance,Bronzebeard,EU,,Subtlety,12441.10
1468,Skyggestikke,Void Elf,Rogue,Cute Anime Girls,Alliance,Frostmourne,OC,,Outlaw,12441.10
1469,Åßk,Orc,Hunter,Fatal,Horde,Illidan,US,,Survival,12441.10
1470,Archípro,Undead,Rogue,Veni Vidi Whisky,Horde,Arathi,EU,FR,Subtlety,12440.50
1471,Elvidnir,Blood Elf,Rogue,Koopa Troopa,Horde,Kil'Jaeden,US,,Outlaw,12440.50
1472,Dangrallz,Orc,Hunter,Nerds,Horde,Twisting Nether,EU,,Beast Mastery,12440.30
1473,Rivyn,Blood Elf,Paladin,Fusion,Horde,Barthilas,OC,,Retribution,12440.20
1474,Cliff,Blood Elf,Hunter,Semantics,Horde,Mal'Ganis,US,,Havoc,12440.10
1475,Xaülzan,Orc,Rogue, ,,Kil'Jaeden,US,,Subtlety,12439.70
1476,Tattedup,Blood Elf,Hunter,Superbia,Horde,Kazzak,EU,,Havoc,12439.50
1477,Pøser,Orc,Rogue,Purged,Horde,Aggra,EU,,Outlaw,12439.40
1478,Georgeofpad,Dwarf,Monk,Top Shelf,Alliance,Frostmourne,OC,,Windwalker,12439.20
1479,Nemains,Troll,Hunter,Phase,Horde,Stormscale,EU,,Survival,12438.60
1480,Séntiment,Undead,Rogue,Narcosis,Horde,Illidan,US,,Outlaw,12438.30
1481,Demonetizer,Blood Elf,Hunter,Discord,Horde,Burning Legion,US,,Havoc,12438.30
1482,Gghadid,Blood Elf,Rogue,Ohne Mampf kein Ka..,Horde,Eredar,EU,DE,Outlaw,12437.80
1483,Mikee,Human,Rogue,Volatile,Alliance,Whisperwind,US,,Subtlety,12437.80
1484,Sykk,Human,Warlock,Barbershop Quartet,Alliance,Frostmourne,OC,,Affliction,12437.40
1485,Qpx,Draenei,Mage,Scrollkeepers,Alliance,Aegwynn,EU,DE,Arcane,12436.80
1486,Eldrial,Blood Elf,Hunter,From Ash To Dust,Horde,Hyjal,EU,FR,Havoc,12436.70
1487,Artiemis,Human,Rogue,Censored,Alliance,Sargeras,US,,Outlaw,12436.70
1488,Nilquinn,Blood Elf,Hunter,Rise Above,Horde,Azralon,US,BR,Survival,12436.70
1489,Limezdh,Blood Elf,Hunter,Unrivaled,Horde,Stormreaver,US,,Havoc,12436.60
1490,Johnfrost,Blood Elf,Rogue,Hordcore Gaming,Horde,Anub'arak,EU,DE,Outlaw,12436.30
1491,Troljin,Troll,Warlock,Dressed to Impress,Horde,Thrall,EU,DE,Affliction,12436.20
1492,Kilzac,Blood Elf,Rogue,OBSCURE REFERENCE,Horde,Mal'Ganis,US,,Subtlety,12436.10
1493,Marskki,Blood Elf,Hunter,Noni,Horde,Stormreaver,EU,,Havoc,12435.60
1494,Furrynight,Worgen,Warlock,Foedus Ultoris,Alliance,Aegwynn,EU,DE,Affliction,12435.60
1495,Iosx,Orc,Monk,Inconceivable,Horde,Bloodhoof,US,,Windwalker,12435.40
1495,Nillidan,Night Elf,Hunter,Requiem of the Fal..,Alliance,Kel'Thuzad,US,,Havoc,12435.40
1497,Dhuren,Dwarf,Rogue,Warglaive,Alliance,Moon Guard,US,,Outlaw,12434.70
1498,Quxdd,Blood Elf,Hunter,Det Bare Banter,Horde,Tarren Mill,EU,,Havoc,12434.50
1499,Jîggs,Orc,Rogue,Nackt aufm Pavianf..,Horde,Blackmoore,EU,DE,Outlaw,12434.50
1500,Roguignol,Troll,Rogue,Raging Spirits,Horde,Dalaran,EU,FR,Outlaw,12433.30
1501,Doublejumpz,Blood Elf,Hunter,Reclamations,Horde,Frostmane,US,,Havoc,12433.30
1502,Keiyona,Void Elf,Rogue,In flagrantì,Alliance,Aegwynn,EU,DE,Subtlety,12432.90
1503,Vertful,Blood Elf,Rogue,Renascentia,Horde,Ragnaros,EU,,Subtlety,12432.80
1504,Simplyqt,Blood Elf,Monk,Regelwerk,Horde,Blackhand,EU,DE,Windwalker,12432.80
1505,Xfiles,Troll,Mage,Way to Toxic,Horde,Burning Legion,EU,,Arcane,12432.70
1506,Expirat,Blood Elf,Rogue,Minions,Horde,Twisting Nether,EU,,Subtlety,12432.50
1507,Zäärg,Dwarf,Rogue,Faíthless,Alliance,Archimonde,EU,FR,Outlaw,12432.50
1508,Flexos,Void Elf,Monk,Power Nap,Alliance,Proudmoore,US,,Windwalker,12432.30
1509,Tynariol,Blood Elf,Hunter,Ex Elysium,Horde,Kult der Verdammten,EU,DE,Havoc,12432.10
1510,Adarya,Blood Elf,Hunter,Reprogress Live,Horde,Mal'Ganis,EU,DE,Havoc,12431.70
1511,Gnf,Undead,Rogue,Im still gonna sen..,Horde,Kil'Jaeden,US,,Subtlety,12431.60
1512,Neebenitafan,Blood Elf,Hunter, ,,Tarren Mill,EU,,Havoc,12430.90
1513,Coldorr,Human,Rogue,Consequence,Alliance,Stormrage,US,,Outlaw,12430.50
1514,Ryxx,Goblin,Rogue, ,,Argent Dawn,EU,,Outlaw,12429.90
1515,Otton,Blood Elf,Hunter,Good Question,Horde,Jubei'Thos,OC,,Havoc,12429.20
1516,Anyikuskure,Pandaren,Rogue,Aesthetic Wipes,Alliance,Silvermoon,EU,,Outlaw,12428.90
1517,Gpze,Night Elf,Rogue,Raze,Alliance,Alonsus,EU,,Outlaw,12428.60
1518,Ubberleet,Void Elf,Mage, ,,Terokkar,EU,,Arcane,12428.30
1519,Литлдипс,Troll,Warlock,Мисклик,Horde,Ревущий фьорд,EU,RU,Affliction,12427.80
1520,Skapchi,Blood Elf,Monk,Cincinnati Zoo,Horde,Shattered Hand,EU,,Windwalker,12427.70
1521,Dekap,Night Elf,Hunter, ,,Sargeras,US,,Havoc,12427.10
1522,Kaosabir,Blood Elf,,Error Code,Horde,Burning Legion,EU,,Frost,12426.90
1523,Азжал,Orc,Monk,Решимость,Horde,Азурегос,EU,RU,Windwalker,12426.90
1524,Sthryx,Troll,Rogue,Addicted,Horde,Drak'thul,EU,,Subtlety,12426.60
1525,Edgegodxd,Blood Elf,Hunter,Envy,Horde,Kazzak,EU,,Havoc,12426.50
1526,Threepercent,Troll,Warrior,We Gucci,Horde,Kil'Jaeden,US,,Arms,12426.50
1527,Estus,Troll,Warlock,Spike Flail,Horde,Mal'Ganis,US,,Affliction,12426.10
1528,Codhy,Blood Elf,Hunter,No Bully,Horde,Stormreaver,US,,Havoc,12425.50
1529,Highoctane,Blood Elf,Rogue,Zarotia,Horde,Blackmoore,EU,DE,Subtlety,12425.50
1530,Valista,Blood Elf,Hunter,stay tuned,Horde,Eredar,EU,DE,Havoc,12425.40
1531,Azortharion,Orc,Hunter,Solaris,Horde,Ragnaros,EU,,Beast Mastery,12425.30
1532,Ranchero,Blood Elf,Monk,Guilty Casual,Horde,Kazzak,EU,,Windwalker,12425.20
1533,Chizhe,Blood Elf,Hunter,Confused,Horde,Twisting Nether,EU,,Havoc,12424.90
1534,Perkulatôr,Blood Elf,Rogue,Biggie Chief and D..,Horde,Area 52,US,,Outlaw,12424.80
1535,Бэкстабыч,Human,Rogue, ,,Гордунни,EU,RU,Outlaw,12424.60
1536,Джейзии,Night Elf,Hunter,Чёрный Лотос,Alliance,Гордунни,EU,RU,Havoc,12424.50
1537,Умбраэль,Blood Elf,Rogue,Овертайм,Horde,Ревущий фьорд,EU,RU,Outlaw,12424.40
1538,Karegos,Blood Elf,Paladin,Ðies Irae,Horde,Hyjal,EU,FR,Retribution,12424.30
1539,Elunenya,Blood Elf,Hunter,Vex Thal,Horde,Stormscale,EU,,Havoc,12424.10
1540,Stubkill,Blood Elf,Rogue,Multipass,Horde,Hyjal,US,,Outlaw,12423.90
1541,Phédre,Blood Elf,Rogue, ,,Ragnaros,EU,,Outlaw,12423.90
1542,Molemachine,Dwarf,Rogue,Mystique,Alliance,Frostmourne,OC,,Outlaw,12423.70
1543,Тсуругя,Human,Hunter,У беляша,Alliance,Гордунни,EU,RU,Beast Mastery,12423.60
1544,Shynius,Troll,Rogue,Caelestis Concilium,Horde,Ysondre,EU,FR,Outlaw,12423.40
1545,Nerita,Human,Monk,forever the sickes..,Alliance,Blackmoore,EU,DE,Windwalker,12423.30
1546,Optit,Human,Rogue,Obsidian,Alliance,Outland,EU,,Outlaw,12422.80
1547,Rashià,Night Elf,Rogue,Triplo Malto,Alliance,Well of Eternity,EU,,Subtlety,12422.80
1548,Maverz,Night Elf,Hunter,Die Asse trumpfen ..,Alliance,Antonidas,EU,DE,Havoc,12422.20
1549,Kokä,Blood Elf,Rogue,Tunnel Inc,Horde,Hyjal,EU,FR,Outlaw,12421.90
1550,Lazek,Blood Elf,Hunter,Temerity,Horde,Hyjal,US,,Havoc,12421.80
1551,Karzez,Blood Elf,Hunter,Guild JMSQT,Horde,Zul'jin,US,,Survival,12421.80
1552,Skygoingui,Pandaren,Rogue,Zeroes to Heroes,Alliance,Stormrage,US,,Outlaw,12421.80
1553,Apoly,Blood Elf,Hunter,At What Cost,Horde,Emerald Dream,US,,Havoc,12421.60
1554,Convale,Blood Elf,Hunter,COMMEND ME,Horde,Barthilas,OC,,Havoc,12421.30
1555,Phenum,Blood Elf,Monk,Not Impressed,Horde,Twisting Nether,EU,,Windwalker,12421.20
1556,Curousgeorge,Void Elf,Rogue,Endeavor,Alliance,Trollbane,US,,Subtlety,12421.10
1557,Gilbertson,Void Elf,Rogue,Esoteric,Alliance,Ravencrest,EU,,Outlaw,12420.90
1558,Lumdir,Blood Elf,Hunter,Adoria,Horde,Blackrock,EU,DE,Havoc,12420.30
1559,Lôrd,Blood Elf,Hunter,Panta Rheî,Horde,Burning Blade,EU,,Havoc,12419.90
1560,Yungteli,Dwarf,Rogue,Choices,Alliance,Antonidas,EU,DE,Outlaw,12419.80
1561,Gsch,Void Elf,Rogue, ,,Sargeras,US,,Outlaw,12419.30
1562,Vooker,Blood Elf,Hunter,SOD,Horde,Kazzak,EU,,Havoc,12419.20
1563,Isildron,Night Elf,Hunter,Balanced,Alliance,Silvermoon,EU,,Havoc,12418.60
1564,Davedk,Human,,Requiem,Alliance,Turalyon,EU,,Frost,12418.20
1565,Похотливость,Goblin,Rogue,Экзорсус,Horde,Ревущий фьорд,EU,RU,Outlaw,12417.60
1566,Ehohe,Orc,Hunter,Walkthrough,Horde,Kazzak,EU,,Beast Mastery,12417.50
1567,Litomatoma,Nightborne,Rogue,Poggers,Horde,Ragnaros,EU,,Outlaw,12417.50
1568,Eleeas,Troll,Hunter,Instinct,Horde,Stormscale,EU,,Survival,12417.40
1569,Warhand,Undead,Rogue,Lucid Dream,Horde,Kazzak,EU,,Outlaw,12417.30
1570,Electro,Nightborne,Rogue,Misanthropic,Horde,Suramar,US,,Outlaw,12416.80
1571,Тайлен,Blood Elf,Rogue,Колд Хэвен,Horde,Ревущий фьорд,EU,RU,Outlaw,12416.30
1572,Åmmi,Human,Mage,P G,Alliance,Ravencrest,EU,,Arcane,12416.20
1573,Illidaamnn,Night Elf,Hunter,Shift,Alliance,Frostmourne,OC,,Havoc,12415.90
1574,Koudkoud,Void Elf,Monk,Sañctuaire,Alliance,Dalaran,EU,FR,Windwalker,12415.80
1575,Блоув,Human,Rogue, ,,Гордунни,EU,RU,Subtlety,12415.70
1576,Hyokaî,Void Elf,Rogue,Die VII Legion,Alliance,Die Aldor,EU,DE,Subtlety,12414.90
1577,Victorylap,Tauren,Monk,Autumn,Horde,Kil'Jaeden,US,,Windwalker,12414.90
1578,Swagston,Blood Elf,Rogue,Raukka Painaa Jarrua,Horde,Bladefist,EU,,Subtlety,12414.10
1579,Nèmésís,Blood Elf,Rogue,Clique,Horde,Draenor,EU,,Outlaw,12414.10
1580,Belzy,Undead,Rogue, ,,Mal'Ganis,US,,Outlaw,12414.10
1581,Leenia,Blood Elf,Monk,Audiophil,Horde,Frostwolf,EU,DE,Windwalker,12413.70
1582,Келнайт,Pandaren,Rogue,Волны Гасят Ветер,Horde,Свежеватель Душ,EU,RU,Outlaw,12413.60
1583,Shishikyu,Blood Elf,Paladin,Valued,Horde,Kazzak,EU,,Retribution,12413.40
1584,Cblu,Blood Elf,Hunter,Reload,Horde,Zul'jin,EU,ES,Havoc,12413.30
1585,Grecu,Undead,Mage,Aeon,Horde,Emeriss,EU,,Arcane,12412.90
1586,Мунвелл,Night Elf,Rogue,РокнРолла,Alliance,Азурегос,EU,RU,Outlaw,12412.70
1587,Triske,Orc,Hunter,Exercitus,Horde,Blackmoore,EU,DE,Beast Mastery,12412.40
1588,Triske,Orc,Hunter,Exercitus,Horde,Blackmoore,EU,DE,Beast Mastery,12412.40
1589,Gorbaltlol,Orc,Warlock,Vanilla Waiting Room,Horde,Blackmoore,EU,DE,Affliction,12412.30
1590,Деспират,Worgen,Rogue,Всё сложно,Alliance,Гордунни,EU,RU,Outlaw,12412.20
1591,Лаэсла,Blood Elf,Rogue,Нолайферз,Horde,Свежеватель Душ,EU,RU,Outlaw,12411.80
1592,Jammer,Troll,Warlock,Familiar with Drama,Horde,Twisting Nether,EU,,Affliction,12411.80
1593,Darkdrakex,Night Elf,Hunter,The Dambusters,Alliance,Grim Batol,EU,,Havoc,12411.40
1594,Rhythmic,Nightborne,Rogue, ,,Tichondrius,US,,Subtlety,12411.30
1595,Thaizinha,Pandaren,Monk,Unbroken,Horde,Azralon,US,BR,Windwalker,12411.10
1596,Cíferalmasy,Troll,Mage,Eclipsatio Lunaris,Horde,Mal'Ganis,EU,DE,Arcane,12411.10
1597,Lostdemon,Blood Elf,Hunter,Avoid,Horde,Nathrezim,EU,DE,Havoc,12410.90
1598,Sinkstar,Blood Elf,Rogue,Spearhead,Horde,Burning Legion,EU,,Subtlety,12410.50
1599,Naldea,Void Elf,Rogue,Sway,Alliance,Antonidas,EU,DE,Subtlety,12410.40
1600,Agrippa,Night Elf,Hunter,We Deplete Keys,Alliance,Thunderlord,US,,Havoc,12410.40
1601,Feathersong,Nightborne,Hunter, ,,Mug'thol,US,,Survival,12410.30
1602,Mombosa,Troll,Shaman,Wing Night,Horde,Uldaman,US,,Enhancement,12409.80
1603,Reckh,Blood Elf,Rogue, ,,Hyjal,EU,FR,Subtlety,12409.80
1604,Crimez,Undead,Rogue,Convention,Horde,Onyxia,EU,DE,Outlaw,12408.70
1605,Бладэльфийка,Void Elf,Rogue,Адвентист Седьмого..,Alliance,Гордунни,EU,RU,Outlaw,12408.70
1606,Пакетикгречи,Orc,Hunter, ,,Свежеватель Душ,EU,RU,Survival,12408.60
1607,Septicflesh,Undead,Rogue,Catchphrase,Horde,Moon Guard,US,,Outlaw,12408.40
1608,Râvensoul,Orc,Warlock,Desidia,Horde,Eredar,EU,DE,Affliction,12408.30
1609,Funkybigbaws,Troll,Warlock,Fade,Horde,Stormreaver,EU,,Affliction,12407.40
1610,Dorsoduró,Orc,Hunter,Sinister Fate,Horde,Blackhand,EU,DE,Beast Mastery,12406.80
1611,Bubusz,Blood Elf,Rogue,Freak Me Out,Horde,Ragnaros,EU,,Subtlety,12406.60
1612,Jíggyhunter,Blood Elf,Hunter, ,,Draenor,EU,,Survival,12406.60
1613,Fâithless,Blood Elf,Rogue,Vivid,Horde,Tarren Mill,EU,,Subtlety,12406.60
1614,Kaypeetalis,Blood Elf,, ,,Hyjal,EU,FR,Frost,12406.40
1615,Melborn,Blood Elf,Rogue,Rivalry,Horde,Kil'Jaeden,US,,Outlaw,12405.90
1616,Galrôk,Night Elf,Rogue,BetaTest,Alliance,Kael'Thas,EU,FR,Outlaw,12405.80
1617,Saeloth,Night Elf,Hunter,Alpha,Alliance,Whisperwind,US,,Havoc,12405.80
1618,Zejexd,Blood Elf,Rogue,NollTvåTre,Horde,Tarren Mill,EU,,Subtlety,12405.40
1619,Djmogli,Blood Elf,Monk, ,,Eredar,EU,DE,Windwalker,12405.30
1620,Pepeeh,Gnome,Rogue,Poes Patrol,Alliance,Outland,EU,,Subtlety,12404.80
1621,Saerionstab,Blood Elf,Rogue,VMTL,Horde,Twisting Nether,EU,,Subtlety,12404.70
1622,Nélya,Blood Elf,Rogue,flask food wipe re..,Horde,Eredar,EU,DE,Outlaw,12404.60
1623,Kibb,Undead,Rogue, ,,Mal'Ganis,US,,Outlaw,12404.60
1624,Crackiinzz,Blood Elf,Rogue,Reset,Horde,Draenor,EU,,Outlaw,12404.50
1625,Essob,Troll,Warlock,Mójo,Horde,Blackrock,EU,DE,Affliction,12404.40
1626,Eilie,Human,Rogue,Immota Fides,Alliance,Die Nachtwache,EU,DE,Outlaw,12404.30
1627,Heppy,Void Elf,Monk,Zeroes to Heroes,Alliance,Stormrage,US,,Windwalker,12404.30
1628,Love,Night Elf,Hunter,Nvictus,Alliance,Colinas Pardas,EU,ES,Havoc,12404.20
1629,Stunyourbuns,Night Elf,Rogue,TriHard,Alliance,Kel'Thuzad,US,,Subtlety,12404.20
1630,Acidicgaze,Worgen,Rogue, ,,Lightbringer,US,,Subtlety,12403.90
1631,Gains,Goblin,Rogue,Suit Up,Horde,Rivendare,US,,Subtlety,12403.80
1632,Kardman,Blood Elf,Hunter,Made in China,Horde,Azralon,US,BR,Havoc,12403.80
1633,Sínxx,Human,Rogue,Bleached Bones,Alliance,Wildhammer,EU,,Subtlety,12403.80
1634,Peebank,Pandaren,Rogue,Pandaemonium,Horde,Bleeding Hollow,US,,Outlaw,12403.60
1635,Hoboshank,Blood Elf,Rogue,Austere,Horde,Mal'Ganis,US,,Outlaw,12403.50
1636,Tycondras,Blood Elf,Hunter,Back to Business,Horde,Eldre'thalas,EU,FR,Havoc,12403.20
1637,Disarray,Night Elf,Hunter,Honestly,Alliance,Frostmourne,OC,,Havoc,12402.90
1638,Cypherzz,Blood Elf,Hunter, ,,Mal'Ganis,US,,Havoc,12402.70
1639,Elrenielmonk,Nightborne,Monk,proud to be hated,Horde,Blackhand,EU,DE,Windwalker,12402.70
1640,Ylil,Void Elf,Hunter,Xceed,Alliance,Blackmoore,EU,DE,Survival,12402.40
1641,Linkbotxd,Troll,Shaman,Error Code,Horde,Burning Legion,EU,,Enhancement,12402.30
1642,Aeglour,Nightborne,Rogue,Unrivaled,Horde,Stormreaver,US,,Outlaw,12402.20
1643,Zahnpasten,Undead,Rogue,BDC,Horde,Blackrock,EU,DE,Outlaw,12402.10
1644,Radichi,Blood Elf,Monk,G I T G U D,Horde,Barthilas,OC,,Windwalker,12401.90
1645,Nihil,Dwarf,Rogue,Burden,Alliance,Durotan,EU,DE,Outlaw,12401.60
1646,Sidub,Night Elf,Hunter,Tuesday Night,Alliance,Ravencrest,EU,,Havoc,12401.20
1647,Hônney,Blood Elf,Hunter,Scavenger,Horde,Frostwolf,EU,DE,Havoc,12400.80
1648,Znid,Blood Elf,Paladin,Reverse Polarity,Horde,Kazzak,EU,,Retribution,12400.30
1649,Thirtysixdd,Human,Rogue, ,,Sargeras,US,,Outlaw,12400.20
1650,Sðma,Blood Elf,Monk,fat kids harder to..,Horde,Hyjal,EU,FR,Windwalker,12399.30
1651,Vyzuki,Blood Elf,Rogue,Envy,Horde,Kazzak,EU,,Subtlety,12399.30
1652,Яогонёк,Troll,Mage,Афины,Horde,Свежеватель Душ,EU,RU,Arcane,12398.70
1653,Diex,Blood Elf,Paladin,The Italian Job,Horde,Nemesis,EU,,Retribution,12398.60
1654,Gaùge,Undead,Rogue,Abolish,Horde,Barthilas,OC,,Outlaw,12398.30
1655,Veloct,Blood Elf,Rogue,Imminent,Horde,Twisting Nether,EU,,Outlaw,12397.90
1656,Planexx,Blood Elf,Rogue,Big Steady Hands,Horde,Kazzak,EU,,Subtlety,12397.70
1657,Planexx,Blood Elf,Rogue,Big Steady Hands,Horde,Kazzak,EU,,Subtlety,12397.70
1658,Melladee,Undead,Rogue,Zero Logic,Horde,Kazzak,EU,,Subtlety,12397.60
1659,Istackspirit,Dwarf,Rogue,Escape,Alliance,Whisperwind,US,,Subtlety,12397.50
1660,Ruron,Blood Elf,Paladin,Sempery,Horde,Burning Legion,EU,,Retribution,12397.40
1661,Isaltyfishl,Blood Elf,Rogue,Evergreen Rules,Horde,Frostwolf,US,,Subtlety,12397.30
1662,Xutrol,Troll,Rogue,Delírium Trémens,Horde,Zul'jin,EU,ES,Outlaw,12396.90
1663,Vanarien,Troll,Warlock,Voljin and Tonic,Horde,Defias Brotherhood,EU,,Affliction,12396.60
1664,Сэит,Orc,Hunter,Моментум,Horde,Свежеватель Душ,EU,RU,Survival,12396.60
1665,Seventyhours,Orc,Mage,Brawlers,Horde,Tarren Mill,EU,,Arcane,12396.50
1666,Rake,Worgen,Rogue,EquinoX,Alliance,Madmortem,EU,DE,Outlaw,12396.40
1667,Mayonnaisee,Blood Elf,Rogue,Style,Horde,Illidan,US,,Outlaw,12396.10
1668,Tareesa,Void Elf,Rogue,ad arma,Alliance,Gilneas,EU,DE,Outlaw,12395.50
1669,Капсслок,Troll,Warlock,Вертолёт позади избы,Horde,Ревущий фьорд,EU,RU,Affliction,12395.40
1670,Shivã,Blood Elf,Rogue,Vivid,Horde,Tarren Mill,EU,,Subtlety,12395.20
1671,Yuuxiao,Blood Elf,Hunter,Instant Dollars,Horde,Mal'Ganis,US,,Havoc,12394.90
1672,Glaivesbae,Blood Elf,Hunter,Hindsight,Horde,Barthilas,OC,,Havoc,12394.60
1673,Kääczy,Blood Elf,Hunter,Prima Sort,Horde,Burning Legion,EU,,Havoc,12394.50
1674,Vakabon,Orc,Rogue,Mog Police,Horde,Twisting Nether,US,,Subtlety,12394.10
1675,Злючок,Blood Elf,Paladin,Октагон,Horde,Свежеватель Душ,EU,RU,Retribution,12393.90
1676,Lostpet,Orc,Hunter,Divergence,Horde,Area 52,US,,Marksmanship,12393.80
1677,Leftarm,Human,Rogue,The Men of Mayhem,Alliance,Stormrage,US,,Outlaw,12393.60
1678,Fanfast,Night Elf,Hunter,Guard,Alliance,Stormrage,US,,Havoc,12393.60
1679,Arrakëëna,Night Elf,Hunter,Hegemony,Alliance,Conseil des Ombres,EU,FR,Havoc,12393.10
1680,Sprint,Orc,Rogue,Salt,Horde,Firetree,US,,Outlaw,12392.90
1681,Myràh,Blood Elf,Hunter,Check Raise,Horde,Arak,EU,FR,Havoc,12392.80
1682,Sâw,Human,Hunter,Symmetric,Alliance,Stormrage,US,,Beast Mastery,12392.70
1683,Polnjósn,Human,Rogue,Dragoons Legend,Alliance,Suramar,EU,FR,Subtlety,12392.70
1684,Faitbeam,Blood Elf,Hunter,Calculated,Horde,Onyxia,EU,DE,Havoc,12392.60
1685,Сосисичка,Blood Elf,Rogue,Белые волки,Horde,Галакронд,EU,RU,Outlaw,12392.40
1686,Галаданэль,Night Elf,Hunter,Фьярнскаггл,Alliance,Гордунни,EU,RU,Havoc,12392.30
1687,Exekjuter,Human,Rogue,Civitas,Alliance,Ravencrest,EU,,Outlaw,12392.30
1688,Blackvàdor,Troll,Mage,From Ash To Dust,Horde,Hyjal,EU,FR,Arcane,12392.20
1689,Sweetbeam,Blood Elf,Hunter,Mors Indecepta,Horde,Eredar,EU,DE,Havoc,12392.10
1690,Egerusynlig,Blood Elf,Rogue,Qnt,Horde,Kazzak,EU,,Outlaw,12391.90
1691,Reikurokami,Night Elf,Hunter,The Danger Zone,Alliance,Proudmoore,US,,Havoc,12391.90
1692,Mm,Orc,Hunter, ,,Blackmoore,EU,DE,Survival,12391.90
1693,Expand,Pandaren,Monk,The Awakening,Alliance,Hellscream,US,,Windwalker,12391.70
1694,Brofists,Tauren,Monk, ,,Mal'Ganis,US,,Windwalker,12391.70
1695,Navysilan,Troll,Warlock,Renascentia,Horde,Ragnaros,EU,,Affliction,12391.60
1696,Ætherius,Blood Elf,Rogue,G I T G U D,Horde,Barthilas,OC,,Outlaw,12391.60
1697,Tøasty,Blood Elf,Rogue,Wächter von Walhall,Horde,Blackrock,EU,DE,Outlaw,12391.50
1698,Shadli,Dwarf,Monk,Tiger Rebels,Alliance,Antonidas,EU,DE,Windwalker,12391.40
